X,Y,OBJECTID,island,area,name,address,zipcode,type,units,year_open
-155.966243704131,19.5787079997626,726,Hawaii,Kailua-Kona,"KBV 304 Top Floor Condo: Huge Oceanview, Elevators, Beach Walking Distance!",78-6715 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,
-156.690389188239,20.9235124548323,727,Maui,Lahaina,Kaanapali Royal (Estimate),2560 Kekaa Drive,96761,INDIVIDUAL VACATION UNIT,50,1979
-155.96328021831,19.5636107054118,728,Hawaii,Kailua-Kona,"Aloha! Welcome to Kahle Ohana, our brand new Keauhou vacation home.",78-130 Holua Road,96740,INDIVIDUAL VACATION UNIT,1,
-157.739274530353,21.425054029682,729,Oahu,Kailua,Kailua Oceanfront - 4 bedroom home with Amazing Views,608 Kaimalino Place,96734,INDIVIDUAL VACATION UNIT,1,
-155.985823487522,19.6181563401076,730,Hawaii,Kailua-Kona,Coastline Views Just Steps from the Ocean,75-111 Kaiolu Drive,96740,INDIVIDUAL VACATION UNIT,1,
-155.959567165915,19.6167986096614,731,Hawaii,Kailua-Kona,"Beautiful single level 3 bedroom, 3 bath home with spectacular ocean views",76-838 Kalana Io Place ,96740,INDIVIDUAL VACATION UNIT,1,
-155.993047419175,19.640749133862,732,Hawaii,Kailua-Kona,"KalaniKai- CORRIDOR OCEAN VIEW, 1st floor in the heart of Kona!",75-5681 Kuakini Highway,96740,INDIVIDUAL VACATION UNIT,1,
-159.479429015693,22.2174714880729,733,Kauai,Princeville,Kalani Villa:4 Bedroom home with pool and amazing golf course/mountain views!,4175 Kalani Place,96722,INDIVIDUAL VACATION UNIT,1,2003
-159.347659500424,21.9615958017979,734,Kauai,Lihue,Closest House to the Water --Ocean Front-AC,Kalapaki Circle,96766,INDIVIDUAL VACATION UNIT,1,
-156.447122428429,20.7210265555604,735,Maui,Kihei,Kamaole Beach Club #C-109 Across Street from Kamaole Beach I - Great Rates!,2381 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,1,1983
-156.65633654713,21.0030008012487,736,Maui,Kapalua,Kapalua Bay Villa #21G4 - Fully Renovated with Direct Oceanfront Views !,500 Office Road,96761,INDIVIDUAL VACATION UNIT,1,1975
-159.543189953124,22.212642587969,737,Kauai,Wainiha,Kauai Tree House: Beautiful Haena home within a gated estate,5-6691 Kuhio Highway,96714,INDIVIDUAL VACATION UNIT,1,1995
-155.671534700095,20.021927400338,738,Hawaii,Kamuela,Just steps to the beach with private pool. Last minute discounts available.,51 Kaumana Place,96743,INDIVIDUAL VACATION UNIT,1,
-155.979226152903,19.6397768889847,739,Hawaii,Kailua-Kona,"Kawena5, Five bedrooms with 5 bathrooms, great Ocean View.",75-5788 Kawena Street,96740,INDIVIDUAL VACATION UNIT,1,
-155.958976799073,19.5584788902663,740,Hawaii,Kailua-Kona,Keauhou Akahi 210- Top floor spacious condo that sleeps 4! Large ocean view!!,78-7030 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,1974
-159.477097395909,22.2281469542192,741,Kauai,Princeville,Keoniana Kai: Island home situated on the Bluff with breathtaking ocean views,3577 Keoniana Road,96722,INDIVIDUAL VACATION UNIT,1,2001
-156.463125289422,20.7820750980956,742,Maui,Kihei,Ocean Front 2 bedroom 2 bath,36 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,1,1973
-155.843161107849,20.0908922827868,743,Hawaii,Kamuela,Kohala Ranch Retreat with Saltwater Pool & Spa,59-079 Olomana Road,96743,INDIVIDUAL VACATION UNIT,1,
-155.968142083806,19.5835216787068,744,Hawaii,Kailua-Kona,"Koihale- Architecturally Designed 4 Bed, 3.5 bath Estate near Kahalu'u Bay",78-6641 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,
-155.976755849233,19.6076471922018,745,Hawaii,Kailua Kona,Ocean Front At Bali Kai -#201,76-6246 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,1969
-155.98231302263,19.6150067831156,746,Hawaii,Kailua Kona,"Kona By The Sea 105 - Oceanfront 1 bedroom, 2 bath with private lanai!",75-6106 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,1982
-155.987452626134,19.6303235216931,747,Hawaii,Kailua-Kona,"Ocean view Studio, right on the edge of town",75-5873 Walua Road,96740,INDIVIDUAL VACATION UNIT,1,1972
-155.978382212966,19.6095092189254,748,Hawaii,Kailua-Kona,"2 Bedroom, 2 Bath, Oceanfront Condo",76-6212 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,1980
-155.971216762885,19.5912869607695,749,Hawaii,Kailua-Kona,Kona Bliss! Gated Oceanfront condo on Alii Dr.,77-6516 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,
-155.954598834158,19.576277445364,750,Hawaii,Kailua-Kona,3 Bedroom 3 Bath Luxury House with Ocean View,78-6887 Kuhinanui Street,96740,INDIVIDUAL VACATION UNIT,1,
-159.478168774794,22.2281172726663,751,Kauai,Princeville,Laulea Hale: Spacious lovely 4br north shore luxury home in quiet cul-de-sac,3570 Kaweonui Road,96722,INDIVIDUAL VACATION UNIT,1,
-155.974440015979,19.6160411540332,752,Hawaii,Kailua-Kona,Laule'a Hale-Impressive Ocean Views and Kona Sunsets in Kahakai Estates,75-6190 Papala Street,96740,INDIVIDUAL VACATION UNIT,1,
-156.457136945645,20.7569821230358,753,Maui,Kihei,Stop! Look No Further! Leinaala #104 Oceanfront Ocean View 1Bd/1Ba Sleeps 4,998 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,1,1975
-159.47855488527,22.2174573966695,754,Kauai,Princeville,"Limpopo Hale:Beautiful Princeville 3br family home close to shopping, beaches",4679 Emmalani Drive,96722,INDIVIDUAL VACATION UNIT,1,
-156.691529575244,20.9467068782821,755,Maui,Lahaina,Aston Mahana Resort Beautiful Condo!!,110 Kaanapali Shores Place,96761,INDIVIDUAL VACATION UNIT,1,1974
-158.043952697449,21.6709752684417,756,Oahu,Haleiwa,Lohi Kai,59-181 Ke Nui Road,96712,INDIVIDUAL VACATION UNIT,1,
-157.919668683312,21.6425186391132,757,Oahu,Laie,Laie Palms,55-427 Kamehameha Highway,96762,INDIVIDUAL VACATION UNIT,2,
-159.466963685222,21.8779331260205,758,Kauai,Koloa,Makala'e: Luxurious 5 bed/5 bath Ocean View Villa!,2598-B Hoonani Road,96756,INDIVIDUAL VACATION UNIT,1,
-156.459061350132,20.7700409009963,759,Maui,Kihei,"Maui Beach Resort #C-403, Panoramic Ocean View, Sleeps 3, Great Rates!!!",515 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,1,1989
-155.860586930807,19.9412502556075,760,Hawaii,Kamuela,"FALL SPECIAL 5TH NIGHT FREE-Top Floor Luxury Penthouse, Oceanview!",68-1399 Mauna Lani Drive,96743,INDIVIDUAL VACATION UNIT,1,1983
-155.961305650917,19.55832825769,761,Hawaii,Kailua-Kona,"2 Bedroom, 2 Bathroom, AC INCLUDED! Secluded, quiet resort",78-7190 Kaleiopapa Street,96740,INDIVIDUAL VACATION UNIT,1,1983
-159.491669977043,22.2205123850529,762,Kauai,Princeville,Moana Villa: Spectacular views of Mt. Namolokama & Majestic Waterfalls,5322 Honoiki Road,96722,INDIVIDUAL VACATION UNIT,1,
-155.979496233244,19.6168339383539,763,Hawaii,Kailua-Kona,Nakakui Drive in the Gated Kahakai Community,75-6153 Nakukui,96740,INDIVIDUAL VACATION UNIT,1,
-155.975539500286,19.6157225213677,764,Hawaii,Kailua-Kona,Nakukui Elua- Peaceful and Private with Pool and Ocean Views!,75-6210 Nakukui Drive,96740,INDIVIDUAL VACATION UNIT,1,
-159.449471982469,21.872914919678,765,Kauai,Koloa,"75 Yards to Poipu's best beaches, exquisitely remodeled, ocean & sunset views",2275 Nalo Road,96756,INDIVIDUAL VACATION UNIT,1,
-157.849078982614,21.2915235707334,766,Oahu,Honolulu,"PRICE REDUCED! Luxury condo with 2 Master Suites, panoramic ocean views!",1330 Ala Moana  Boulevard,96814,INDIVIDUAL VACATION UNIT,1,
-156.681898920306,20.9660786192103,767,Maui,Lahaina,Noelani Sooo close to the water! End Unit!,4095 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,1,1976
-155.855315226588,19.9463358983097,768,Hawaii,Kamuela,Serenity and Quiet Sophistication at Kulalani! Special Introductory Rates!,68-1118 North Kaniku Drive,96743,INDIVIDUAL VACATION UNIT,1,2007
-159.484471308363,22.2249059997354,769,Kauai,Princeville,North Shore Hideaway - AS SEEN ON HGTV!,5121 Kapiolani Loop,96722,INDIVIDUAL VACATION UNIT,1,
-159.477951269257,22.228021707842,770,Kauai,Princeville,"Ocean Cliffs Home: Oceanfront, a/c, close to beach, upscale neighborhood",3581 Kaweonui Road,96722,INDIVIDUAL VACATION UNIT,1,
-157.998676500122,21.7051559999478,771,Oahu,Kahuku,Kekoa ** Available for 30 night rental. Please call,57-091 Kamehameha Highway,96731,INDIVIDUAL VACATION UNIT,1,1972
-157.827532500074,21.2801760002325,772,Oahu,Honolulu,Marine Surf Waikiki,364 Seaside Avenue,96815,INDIVIDUAL VACATION UNIT,93,1968
-155.959640552884,19.622218882759,773,Hawaii,Kailua-Kona,Ohai House - Ocean view with Private Salt Water Pool - 4 Bedroom 4 Bath,76-831 Kueni Place,96740,INDIVIDUAL VACATION UNIT,1,
-155.956570869907,19.6046821149104,774,Hawaii,Kailua-Kona,Ono Hale: Gorgeous Home with pool $229 nightly special all of September/Octbr,77-6481 Ono Road,96740,INDIVIDUAL VACATION UNIT,1,
-155.985685968376,19.7119872678351,775,Hawaii,Kailua-Kona,Million Dollar O'Oma Plantation! Large Custom Home,73-1425 Kukuna Street,96740,INDIVIDUAL VACATION UNIT,1,
-157.836517407259,21.2848062206656,776,Oahu,Honolulu,Palms 219,1850 Ala Moana Boulevard,96815,INDIVIDUAL VACATION UNIT,1,1968
-159.478289596705,22.2246512756284,777,Kauai,Princeville,Paradise Pool Home: Your Tropical Hawaiian Oasis!,4882 Akai Place,96722,INDIVIDUAL VACATION UNIT,1,
-155.839301726725,19.9723584529248,778,Hawaii,Waikoloa,"Beach Front 4 bedroom in Puako, Big Island of Hawaii",69-1644 Puako Beach Drive,96738,INDIVIDUAL VACATION UNIT,1,
-155.834749027001,19.9718385046515,779,Hawaii,Kamuela,Oceanfront and exclusive 6 bedroom Estate near Mauna Kea Beach,69-1566 Puako Beach Drive,96743,INDIVIDUAL VACATION UNIT,1,
-159.486528820365,22.2265169997013,780,Kauai,Princeville,Heavenly OceanFront Honua Kai Luxury 1BR NEW!,3835 Punahele Road,96722,INDIVIDUAL VACATION UNIT,1,
-159.478358037246,22.2281244810316,781,Kauai,Princeville,Pu'uwai Hale: Spacious home w/Bali Hai Sunsets and panoramic ocean views!,3564 Kaweonui Road,96722,INDIVIDUAL VACATION UNIT,1,
-157.831003529579,21.2800840935774,782,Oahu,Honolulu,"Heart of Waikiki! Modern 2 bedrooms, 1 bath - just a short walk to the beach!",255 Beach Walk,96815,INDIVIDUAL VACATION UNIT,1,1961
-157.818694500415,21.2580900002422,783,Oahu,Honolulu,"MESMERIZING Oceanfront Views; Impressive 2 Bedroom, 2 Bath with Washlets!",3065 Kalakaua Avenue,96815,INDIVIDUAL VACATION UNIT,1,
-159.442286789574,21.8759932683744,784,Kauai,Poipu,Shaka Hale is steps to Shipwrecks Beach and Poipu Kai Resort amenities,1667 Keleka Road,96756,INDIVIDUAL VACATION UNIT,1,
-156.450000745869,20.7283252101061,785,Maui,Kihei,SM224 Ocean View,2075 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,1,1976
-155.962240661959,19.5632544448445,786,Hawaii,Kailua-Kona,"Spacious Serenity- 2 master suites, loft with twin beds, views of Keauhou Bay",78-7106 Kamehameha III Road,96740,INDIVIDUAL VACATION UNIT,1,
-155.875194354791,19.9371617477948,787,Hawaii,Kamuela,FALL SPECIAL 5TH NIGHT FREE-Ocean front overlooking Signature Hole!,68-1050 Mauna Lani Point Drive,96743,INDIVIDUAL VACATION UNIT,1,1991
-155.967684155474,19.5825109135586,788,Hawaii,Kailua-Kona,Turtle Rock - Ocean Front Cottage with pool,78-6658 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,
-156.67852823106,20.9714922630899,789,Maui,Lahaina,Perfect Studio on 11th Floor with Amazing View!!,4327 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,1,1973
-155.880875782858,19.9251789762421,790,Hawaii,Waikoloa,"Kila Kila House - 3 bed, 2 bath in Waikoloa Village with Amazing Views",Waikoloa Beach Drive,96738,INDIVIDUAL VACATION UNIT,1,1988
-159.320858384165,22.0613507315704,791,Kauai,Kapaa,***Top Floor Mountain and sunset VALUE with NEW owner & great DISCOUNTS!!,4-820 Kuhio Highway,96746,INDIVIDUAL VACATION UNIT,1,2006
-155.971142311458,19.593821030012,792,Hawaii,Kailua-Kona,"Ocean Views from 2 Bed, 2 Bath across the street from White Sands Beach!",77-6469 Alii Drive,96740,INDIVIDUAL VACATION UNIT,1,1976
-157.822982999968,21.2768549999799,793,Oahu,Honolulu,Waikiki Park Heights,2440 Kuhio Ave,96815,CONDOMINIUM HOTEL,123,1973
-156.682918238229,20.9628481840788,794,Maui,Lahaina,Polynesian Shores (Estimate),3975 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,3,1973
-155.669369891854,20.0210439776297,795,Hawaii,Kamuela,Waimea Country Lodge (Estimate),65-1210 Lindsey Road,96743,HOTEL,22,1976
-157.821601499917,21.2719499998734,796,Oahu,Honolulu,Waikiki Grand Hotel (Estimate),134 Kapahulu Avenue,96815,CONDOMINIUM HOTEL,173,1963
-157.832580155441,21.2790705436606,797,Oahu,Honolulu,Waikiki Shore (Estimate),2161 Kalia Road,96815,CONDOMINIUM HOTEL,180,1960
-159.44782035703,21.8712035742697,798,Kauai,Koloa,Poipu Shores Resort (Estimate),1775 Pee Road,96756,CONDOMINIUM HOTEL,38,1976
-156.686418200644,20.953518274803,799,Maui,Lahaina,Paki Maui (Estimate),3615 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,35,1976
-156.829266455894,21.0622950869171,800,Molokai,Kaunakakai,Molokai Shores (Estimate),"Kamehameha Highway, Star Route",96748,CONDOMINIUM HOTEL,102,1977
-159.321247004579,22.060947923997,801,Kauai,Kapaa,The ISO (Estimate),4-796 Kuhio Highway,96746,HOTEL,79,1973
-159.445889667448,21.8701902106087,802,Kauai,Koloa,Makahuena at Poipu (Estimate),1661 Pee Road,96756,CONDOMINIUM HOTEL,8,1997
-155.988096884091,19.629349608352,803,Hawaii,Kailua Kona,Kona Reef Hotel (Estimate),75-5888 Alii Drive,96740,CONDOMINIUM HOTEL,130,1981
-155.988096884091,19.629349608352,804,Hawaii,Kailua Kona,Kona Reef Hotel (Estimate),75-5888 Alii Drive,96740,TIMESHARE,130,1981
-155.976755849233,19.6076471922018,805,Hawaii,Kailua Kona,Kona Bali Kai (Estimate),76-6246 Alii Drive,96740,INDIVIDUAL VACATION UNIT,154,1969
-159.32003752911,22.0624065104096,806,Kauai,Kapaa,Kauai Kailani I & II (Estimate),4-856 Kuhio Highway,96746,CONDOMINIUM HOTEL,57,1969
-159.337654119005,22.0349239986253,807,Kauai,Lihue,Kaha Lani Resort (Estimate),4460 Nehe Road,96766,CONDOMINIUM HOTEL,67,1977
-155.066423566373,19.7276445538753,808,Hawaii,Hilo,Hilo Hawaiian Hotel (Estimate),71 Banyan Drive,96720,HOTEL,286,1975
-155.881624448976,19.9255289591923,809,Hawaii,Waikoloa,Halii Kai at Waikoloa (Estimate),69-1033 Nawahine Place,96738,CONDOMINIUM HOTEL,192,2007
-157.823249497026,21.2775344834211,810,Oahu,Honolulu,Waikiki Sky Tower,2410 Cleghorn Street,96815,INDIVIDUAL VACATION UNIT,50,1978
-157.823249497026,21.2775344834211,811,Oahu,Honolulu,Royal Aloha Vacation Club Waikiki Sky Tower,2410 Cleghorn Street,96815,TIMESHARE,10,1978
-157.821496466391,21.274899569983,812,Oahu,Honolulu,Sweetwater Waikiki Condoshare (Waikiki Banyan),201 Ohua Avenue,96815,TIMESHARE,17,1979
-157.821496466391,21.274899569983,813,Oahu,Honolulu,Hawaiian Sun Holidays (Waikiki Banyan),201 Ohua Avenue,96815,TIMESHARE,28,1979
-157.821496466391,21.274899569983,814,Oahu,Honolulu,Waikiki Banyan (Estimate),201 Ohua Avenue,96815,INDIVIDUAL VACATION UNIT,373,1979
-157.827401289297,21.2805482248346,815,Oahu,Honolulu,Royal Kuhio,2240 Kuhio Avenue,96815,TIMESHARE,153,1978
-157.823957900793,21.2799977831203,816,Oahu,Honolulu,Fairway Villa,2345 Ala Wai Boulevard,96815,TIMESHARE,100,1974
-157.823957900793,21.2799977831203,817,Oahu,Honolulu,Fairway Villa,2345 Ala Wai Boulevard,96815,INDIVIDUAL VACATION UNIT,100,1974
-157.837904999943,21.2852610003119,818,Oahu,Honolulu,Discovery Bay (Estimate),1778 Ala Moana Boulevard,96815,INDIVIDUAL VACATION UNIT,400,
-157.819318848113,21.2740164893617,819,Oahu,Honolulu,Diamond Head Vista (Estimate),2600 Pualani Way,96815,INDIVIDUAL VACATION UNIT,35,
-157.820442060595,21.2624557140689,820,Oahu,Honolulu,Colony Surf (Estimate),2895 Kalakaua Avenue,96815,INDIVIDUAL VACATION UNIT,50,
-157.827800459568,21.2821128104104,821,Oahu,Honolulu,Aloha Towers,430 Lewers Street,96815,INDIVIDUAL VACATION UNIT,55,
-157.827435888068,21.2819923043492,822,Oahu,Honolulu,Royal Aloha Vacation Club Aloha Towers,2215 Aloha Drive,96815,TIMESHARE,40,1976
-156.678513788792,20.9701088802831,823,Maui,Lahaina,Sands of Kahana,4299 Lower Honoapiilani Road,96761,TIMESHARE,144,1982
-156.664426203173,20.9965329357001,824,Maui,Lahaina,Gardens at West Maui,5500 Lower Honopiilani Road,96761,TIMESHARE,34,1990
-156.459061350132,20.7700409009963,825,Maui,Kihei,Maui Beach Vacation Club,515 South Kihei Road,96753,TIMESHARE,47,1989
-156.446061727253,20.7161167202692,826,Maui,Kihei,Maui Banyan Vacation Club,2575 South Kihei Road,96753,TIMESHARE,19,1990
-155.989504125696,19.6366390116375,827,Hawaii,Kailua Kona,Kona Islander Inn,75-5776 Kuakini Highway,96740,TIMESHARE,10,1969
-156.680481838039,20.9685613900789,828,Maui,Kahana,Kahana Villa Maui,4242 Lower Honoapiilani Road,96761,TIMESHARE,39,1980
-156.680172062406,20.9689880813215,829,Maui,Lahaina,Kahana Beach Resort,4221 Lower Honoapiilani Road,96761,TIMESHARE,84,1980
-156.684396433714,20.95827187814,830,Maui,Lahaina,Hono Koa Resort,3801 Lower Honoapiilani Road,96761,TIMESHARE,28,1987
-156.463125289422,20.7820750980956,831,Maui,Kihei,Kihei Beach Condominium,36 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,46,1973
-156.447122428429,20.7210265555604,832,Maui,Kihei,Kamaole Beach Club,2381 South Kihei Road,96753,TIMESHARE,31,1983
-156.444902171099,20.7106424301947,833,Maui,Kihei,Hale Kamaole,2737 South Kihei Road,96753,INDIVIDUAL VACATION UNIT,157,1973
-156.506930723605,20.7957027745833,834,Maui,Wailuku,Maalaea Banyans,190 Hauoli Street,96793,INDIVIDUAL VACATION UNIT,50,1978
-156.67852823106,20.9714922630899,835,Maui,Lahaina,Valley Isle Resort (Estimate),4327 Lower Honoapiilani Road,96761,TIMESHARE,84,1973
-156.66735514133,20.9919148835932,836,Maui,Lahaina,Napili Point Phase I,5295 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,74,1977
-156.684894898184,20.9573658848468,837,Maui,Lahaina,Makani Sands,3765 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,20,1975
-156.684894898184,20.9573658848468,838,Maui,Lahaina,Makani Sands,3765 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,20,1975
-156.675025926397,20.8677819833992,839,Maui,Lahaina,Lahaina Shores,475 Front Street,96761,INDIVIDUAL VACATION UNIT,191,1974
-156.675025926397,20.8677819833992,840,Maui,Lahaina,Lahaina Shores,475 Front Street,96761,CONDOMINIUM HOTEL,191,1974
-156.684633442025,20.9578408517872,841,Maui,Lahaina,Kaleialoha Resort (Estimate),3785 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,32,1972
-156.65633654713,21.0030008012487,842,Maui,Kapalua,Kapalua Golf Villas (Estimate),500 Office Road,96761,INDIVIDUAL VACATION UNIT,30,1975
-156.65633654713,21.0030008012487,843,Maui,Kapalua,Kapalua Ridge Villas,500 Office Road,96761,INDIVIDUAL VACATION UNIT,128,1975
-156.65633654713,21.0030008012487,844,Maui,Kapalua,Kapalua Bay Villas,500 Office Road,96761,INDIVIDUAL VACATION UNIT,141,1975
-159.444071116029,21.8723874623303,845,Kauai,Koloa,The Point At Poipu,1613 Pee Road,96756,TIMESHARE,219,1994
-156.689916532258,20.9479382313414,846,Maui,Lahaina,Kaanapali Beach Club,104 Kaanapali Shores Place,96761,TIMESHARE,413,1989
-157.838630098862,21.2851838788959,847,Oahu,Honolulu,The Modern Honolulu,1775 Ala Moana Boulevard,96815,TIMESHARE,353,
-156.685697918534,20.9553470773842,848,Maui,Lahaina,Hale Kai (Estimate),3691 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,28,1967
-156.684165451104,20.9587550592574,849,Maui,Lahaina,Hale Ono Loa (Estimate),3823 Lower Honoapiilani Road,96761,INDIVIDUAL VACATION UNIT,67,1971
-156.678977773544,20.9729698019792,850,Maui,Kahana,Hololani,4401 Lower Honoapiilani Road,96761,CONDOMINIUM HOTEL,54,1973
-159.319210686237,22.0733845950412,851,Kauai,Kapaa,Pono Kai Resort,4-1250 Kuhio Highway,96746,TIMESHARE,201,1980
-159.32003752911,22.0624065104096,852,Kauai,Kapaa,Kauai Kailani I & II (Estimate),4-856 Kuhio Highway,96746,INDIVIDUAL VACATION UNIT,57,1969
-159.339153388351,22.0104877761139,853,Kauai,Kapaa,Kauai Beach Villas,4330 Kauai Beach Drive,96766,INDIVIDUAL VACATION UNIT,2,1979
-159.493154768559,22.2203151180141,854,Kauai,Princeville,Hanalei Bay Resort (Estimate),5380 Honoiki Road,96722,INDIVIDUAL VACATION UNIT,5,1978
-159.457068064341,21.8870076994256,855,Kauai,Koloa,Pili Mai at Poipu,2611 Kiahuna Plantation Drive,96756,INDIVIDUAL VACATION UNIT,15,2018
-159.445889667448,21.8701902106087,856,Kauai,Koloa,Makahuena at Poipu,1661 Pee Road,96756,INDIVIDUAL VACATION UNIT,14,1997
-158.016078155763,21.6950188545982,857,Oahu,Kahuku,Kawela Kai II,57-503 Kamehameha Highway,96731,INDIVIDUAL VACATION UNIT,1,1986
-158.015895415672,21.6951248321958,858,Oahu,Haleiwa,Kawela Kai IB,57-495 Kamehameha Highway,96712,INDIVIDUAL VACATION UNIT,1,1985
-158.015895415672,21.6951248321958,859,Oahu,Haleiwa,Kawela Kai IA,57-493 Kamehameha Highway,96712,INDIVIDUAL VACATION UNIT,1,1985
-158.016078155763,21.6950188545982,860,Oahu,Haleiwa,Kawela Kai I,57-501 Kamehameha Highway,96712,INDIVIDUAL VACATION UNIT,1,1986
-158.115680716618,21.5888129153791,861,Oahu,Haleiwa,Hawaii Beach House,66-485 Pikai St,96712,INDIVIDUAL VACATION UNIT,2,
-158.083043190658,21.6206937752563,862,Oahu,Haleiwa,Haleiwa Surf Side,61-541 Pohaku Loa Way,96712,INDIVIDUAL VACATION UNIT,2,
-158.159336484571,21.5793922406975,863,Oahu,Waialua,Hale Nani,68-777 Crozier Drive,96791,INDIVIDUAL VACATION UNIT,1,
-157.821601499917,21.2719499998734,864,Oahu,Honolulu,Waikiki Grand Hotel,134 Kapahulu Avenue,96815,INDIVIDUAL VACATION UNIT,110,1963
-157.742776645146,21.4265325248968,865,Oahu,Kailua,Hale Paradiso,684 Kaimalino Street,96734,BED & BREAKFAST,1,1978
-155.919057159159,19.474071758694,866,Hawaii,Captain Cook,Dolphin Retreat,82-6039 Puuhonua Road,96750,INDIVIDUAL VACATION UNIT,1,1998
-159.570188460315,22.2214883337146,867,Kauai,Haena,Kahelelani,Kuhio Highway,96714,INDIVIDUAL VACATION UNIT,1,1985
-157.210870092645,21.1658602862724,868,Molokai,Kaluakoi,Kaluakoi Resort Condo,1131 Kaluakoi Road,96770,INDIVIDUAL VACATION UNIT,1,1976
-159.475679699848,22.2215654003153,869,Kauai,Princeville,Kuu Home O Wanini,3948 Anini Beach Road,96722,INDIVIDUAL VACATION UNIT,1,1991
-155.911871175278,19.481438998826,870,Hawaii,Captain Cook,Lawai’a Sea Lodge,82-6047 Napoopoo Beach Road,96704,INDIVIDUAL VACATION UNIT,3,
-158.212296044115,21.4632316862966,871,Oahu,Waianae,Makaha Beach Cabanas,84-965 Farrington Highway,96792,INDIVIDUAL VACATION UNIT,1,
-159.452467649176,22.2245302307428,872,Kauai,Princeville,Menehune Hale,3948 Anini Road,96722,INDIVIDUAL VACATION UNIT,1,1994
-157.826305424925,21.4197126058838,873,Oahu,Mokuleia,Mokuleia Sunset,46-535 Haiku Plantations Place,96791,INDIVIDUAL VACATION UNIT,2,
-159.333520670307,22.1933670280105,874,Kauai,Anahola,Moloaa Kai,3525 Moloaa Beach Road,96703,INDIVIDUAL VACATION UNIT,1,1988
-155.919057159159,19.474071758694,875,Hawaii,Captain Cook,The Dolphin Retreat,82-6039 Puuhonua Road,96750,INDIVIDUAL VACATION UNIT,1,1998
-157.743513548685,21.4275016723456,876,Oahu,Kailua,Ka Hale Lai,735 Nunu Street,96734,BED & BREAKFAST,2,1989
-159.367729999974,21.9755899997715,877,Kauai,Lihue,Timbers Kauai Ocean Club & Residences (Estimate),3770 Alaoli Way,96766,TIMESHARE,47,2018
-159.713594999628,21.9709949998068,878,Kauai,Kekaha,Hale Alaula Cottage,P. O. Box 1271 2,96752,INDIVIDUAL VACATION UNIT,1,
-159.713594999628,21.9709949998068,879,Kauai,Kekaha,The Fielding House,P. O. Box 1271 3,96752,INDIVIDUAL VACATION UNIT,1,
-159.713594999628,21.9709949998068,880,Kauai,Kekaha,Kimsey Beach Cottage,P. O. Box 1271 4,96752,INDIVIDUAL VACATION UNIT,1,
-159.713594999628,21.9709949998068,881,Kauai,Kekaha,Hale La`akea,P. O. Box 1271 5,96752,INDIVIDUAL VACATION UNIT,1,
-159.713594999628,21.9709949998068,882,Kauai,Kekaha,Island Zen Cottage,P. O. Box 1271 6,96752,INDIVIDUAL VACATION UNIT,1,
-159.495569838912,22.2058850089,883,Kauai,Hanalei,Taj Ma Hale,4501 Pilikoa Street,96714,INDIVIDUAL VACATION UNIT,1,
-159.495569838912,22.2058850089,884,Kauai,Hanalei,Hale Lu Ya,4501 Pilikoa Street 2,96714,INDIVIDUAL VACATION UNIT,1,
-155.989504125696,19.6366390116375,885,Hawaii,Kailua Kona,Kona Islander Inn (Estimate),75-5776 Kuakini Highway,96740,TIMESHARE,75,1969
-156.446269757742,20.7170819770989,886,Maui,Kihei,Kihei Kai Nani,2495 South Kihei Road,96753,TIMESHARE,174,1973
-156.687027798938,20.9517530707059,887,Maui,Lahaina,Papakea Resort,3543 Lower Honoapiilani Road,96761,TIMESHARE,312,1976
-157.839392637717,21.28642674434,888,Oahu,Honolulu,Marina Tower Waikiki (Estimate),1700 Ala Moana Boulevard,96815,CONDOMINIUM HOTEL,58,1975
-157.823500589795,21.2758059288743,889,Oahu,Honolulu,Kuhio Village Resort Hotel,2450 Prince Edward Street,96815,CONDOMINIUM HOTEL,196,1967
-158.059821942137,21.6547341857702,890,Oahu,Haleiwa,Ke Iki Beach Bungalows (Estimate),59-579 Ke Iki Road,96712,INDIVIDUAL VACATION UNIT,11,1957
